well_id,date,status,oil_bbl,gas_mcf,water_bbl,boe,uptime_pct,downtime_min,tubing_pressure_psi,casing_pressure_psi,line_pressure_psi,flowing_temp_f,gas_oil_ratio,oil_unit_src,gas_unit_src,n_source_rows
W0018,2026-01-10,ACTIVE,207.855,1001.965,456.772,374.849167,89.3,154.0,1817.7,917.0,306.5,132.1,4820.5,BBL,mcf,1
W0018,2026-01-11,ACTIVE,199.961,887.787,439.985,347.9255,100.0,0.0,1831.6,1008.1,351.2,157.5,4439.8,BBL,mcf,1
W0018,2026-01-12,ACTIVE,194.995,1040.278,429.605,368.374667,89.89,146.0,1906.6,953.5,343.8,145.9,5334.9,BBL,mcf,1
W0018,2026-01-13,ACTIVE,190.692,990.099,420.66,355.7085,99.64,5.0,1735.9,763.9,449.4,156.7,5192.1,BBL,mcf,1
W0018,2026-01-14,ACTIVE,189.426,1050.611,418.403,364.527833,98.8,17.0,1859.1,,376.7,160.9,5546.3,BBL,mcf,1
W0018,2026-01-15,ACTIVE,173.784,984.141,384.343,337.8075,96.89,45.0,1831.9,903.7,397.4,147.9,5663.0,BBL,mcf,1
W0018,2026-01-16,ACTIVE,193.555,989.323,428.616,358.442167,95.47,65.0,1633.7,917.1,359.0,146.3,5111.3,BBL,mcf,1
W0018,2026-01-17,ACTIVE,191.856,751.721,425.398,317.142833,99.63,5.0,1908.1,793.0,323.0,164.5,3918.2,BBL,mcf,1
W0018,2026-01-18,ACTIVE,179.81,998.335,399.198,346.199167,94.52,79.0,1849.2,904.0,338.7,153.9,5552.2,BBL,mcf,1
W0018,2026-01-19,ACTIVE,187.292,844.483,416.343,328.039167,93.22,98.0,1674.3,771.7,364.8,148.3,4508.9,BBL,mcf,1
W0018,2026-01-20,ACTIVE,196.902,999.18,438.266,363.432,98.27,25.0,1848.8,821.6,373.2,152.2,5074.5,BBL,mcf,1
W0018,2026-01-21,ACTIVE,217.925,963.603,485.68,378.5255,97.15,41.0,1788.6,903.9,349.3,145.7,4421.7,BBL,mcf,1
W0018,2026-01-22,ACTIVE,194.468,1003.977,433.959,361.7975,94.74,76.0,1900.3,957.1,314.8,140.4,5162.7,BBL,mcf,1
W0018,2026-01-23,ACTIVE,197.397,921.61,441.06,350.998667,92.86,103.0,2006.0,822.7,289.1,142.2,4668.8,BBL,mcf,1
W0018,2026-01-24,ACTIVE,194.705,965.121,435.603,355.5585,100.0,0.0,1707.8,918.9,395.1,143.4,4956.8,BBL,mcf,1
W0018,2026-01-25,ACTIVE,199.944,836.196,447.899,339.31,100.0,0.0,1919.4,845.5,383.2,163.1,4182.2,BBL,mcf,1
W0018,2026-01-26,ACTIVE,176.833,918.021,396.638,329.8365,100.0,0.0,1808.1,934.9,352.8,158.9,5191.4,BBL,mcf,1
W0018,2026-01-27,ACTIVE,197.353,964.422,443.233,358.09,89.69,148.0,1876.8,958.3,300.4,138.3,4886.8,BBL,mcf,1
W0018,2026-01-28,ACTIVE,197.21,969.361,443.482,358.770167,90.08,143.0,1701.4,925.1,377.1,144.2,4915.4,BBL,mcf,1
W0018,2026-01-29,ACTIVE,189.39,896.591,426.443,338.821833,99.97,0.0,1821.0,846.6,303.7,137.3,4734.1,BBL,mcf,1
W0018,2026-01-30,ACTIVE,211.639,942.859,477.155,368.782167,94.8,75.0,1774.4,849.6,345.7,150.3,4455.0,BBL,mcf,1
W0018,2026-01-31,ACTIVE,190.873,869.233,430.89,335.745167,98.68,19.0,1733.6,847.3,321.8,139.5,4554.0,BBL,mcf,1
W0018,2026-02-01,ACTIVE,193.573,1012.238,437.55,362.279333,93.83,89.0,1578.8,817.8,332.1,137.7,5229.2,BBL,mcf,1
W0018,2026-02-02,ACTIVE,183.487,914.88,415.285,335.967,95.95,58.0,1625.4,946.4,416.4,164.3,4986.1,BBL,mcf,1
W0018,2026-02-03,ACTIVE,183.473,995.176,415.79,349.335667,97.65,34.0,1794.8,914.2,377.3,158.8,5424.1,BBL,mcf,1
W0018,2026-02-04,ACTIVE,180.698,999.448,410.029,347.272667,100.0,0.0,1905.9,1022.9,246.7,156.0,5531.1,BBL,mcf,1
W0018,2026-02-05,ACTIVE,192.77,1017.02,437.987,362.273333,92.62,106.0,1739.3,972.0,307.6,152.4,5275.8,BBL,mcf,1
W0018,2026-02-06,ACTIVE,189.382,934.871,430.845,345.193833,97.72,33.0,1666.1,837.6,344.4,138.0,4936.4,BBL,mcf,1
W0018,2026-02-07,ACTIVE,203.375,893.992,463.279,352.373667,98.36,24.0,1694.9,956.3,285.6,164.1,4395.8,BBL,mcf,1
W0018,2026-02-08,ACTIVE,202.088,909.417,460.942,353.6575,93.52,93.0,1854.9,777.9,351.4,141.9,4500.1,BBL,mcf,1
W0018,2026-02-09,ACTIVE,186.132,902.488,425.098,336.546667,93.6,92.0,2004.6,962.4,290.8,141.2,4848.6,BBL,mcf,1
W0018,2026-02-10,ACTIVE,198.546,1008.178,454.037,366.575667,91.84,117.0,1883.8,921.2,272.3,146.0,5077.8,BBL,mcf,1
W0018,2026-02-11,ACTIVE,187.106,946.435,428.429,344.845167,92.04,115.0,1708.4,850.2,328.6,144.8,5058.3,BBL,mcf,1
W0018,2026-02-12,ACTIVE,186.963,962.737,428.656,347.419167,100.0,0.0,1904.5,1005.3,330.8,140.0,5149.4,BBL,mcf,1
W0018,2026-02-13,ACTIVE,197.332,940.325,453.018,354.052833,98.19,26.0,1694.1,951.9,343.0,145.4,4765.2,BBL,mcf,1
W0018,2026-02-14,ACTIVE,183.956,972.763,422.858,346.083167,98.32,24.0,1756.0,927.5,363.6,157.4,5288.0,BBL,mcf,1
W0018,2026-02-15,ACTIVE,199.039,1058.684,458.124,375.486333,94.6,78.0,1975.2,909.4,306.2,143.5,5319.0,BBL,mcf,1
W0018,2026-02-16,ACTIVE,192.978,986.203,444.749,357.345167,92.95,102.0,1708.3,857.4,315.5,131.2,5110.4,BBL,mcf,1
W0018,2026-02-17,ACTIVE,162.574,912.675,375.165,314.6865,96.76,47.0,1878.7,791.0,296.2,144.7,5613.9,BBL,mcf,1
W0018,2026-02-18,ACTIVE,187.403,1002.982,433.025,354.566667,98.15,27.0,1755.9,928.8,316.3,150.7,5352.0,BBL,mcf,1
W0018,2026-02-19,ACTIVE,186.483,1027.924,431.459,357.803667,97.48,36.0,1707.5,839.2,336.7,134.4,5512.2,BBL,mcf,1
W0018,2026-02-20,ACTIVE,184.422,925.614,427.247,338.691,97.4,37.0,1873.5,907.9,284.8,137.8,5019.0,BBL,mcf,1
W0018,2026-02-21,ACTIVE,180.04,976.766,417.637,342.834333,97.86,31.0,1770.1,1088.8,412.5,162.4,5425.3,BBL,mcf,1
W0018,2026-02-22,ACTIVE,194.489,963.167,451.742,355.016833,97.16,41.0,1583.4,815.9,341.1,151.3,4952.3,BBL,mcf,1
W0018,2026-02-23,ACTIVE,185.07,950.083,430.426,343.417167,89.69,148.0,1860.7,905.0,342.5,159.3,5133.6,BBL,mcf,1
W0018,2026-02-24,ACTIVE,174.597,915.972,406.598,327.259,96.85,45.0,1697.6,739.7,303.9,149.4,5246.2,BBL,mcf,1
W0018,2026-02-25,ACTIVE,183.324,929.332,427.477,338.212667,94.02,86.0,1642.5,911.0,343.3,156.4,5069.3,BBL,mcf,2
W0018,2026-02-26,ACTIVE,177.585,798.124,414.635,310.605667,88.19,170.0,1751.8,910.2,340.7,144.3,4494.3,BBL,mcf,1
W0018,2026-02-27,ACTIVE,168.012,805.908,392.796,302.33,97.1,42.0,1772.7,870.9,288.3,140.3,4796.7,BBL,mcf,1
W0018,2026-02-28,ACTIVE,186.072,946.335,435.587,343.7945,95.51,65.0,1965.5,854.0,401.5,152.2,5085.9,BBL,mcf,1
W0018,2026-03-01,ACTIVE,186.595,987.471,437.383,351.1735,94.13,85.0,1760.5,802.1,387.4,153.4,5292.0,BBL,mcf,1
W0018,2026-03-02,ACTIVE,197.415,939.357,463.351,353.9745,99.31,10.0,1710.3,979.0,334.1,150.0,4758.3,BBL,mcf,1
W0018,2026-03-03,ACTIVE,193.125,1075.953,453.875,372.4505,98.46,22.0,1909.7,856.4,356.3,149.0,5571.3,BBL,mcf,1
W0018,2026-03-04,ACTIVE,200.476,914.871,471.768,352.9545,99.99,0.0,1643.8,1011.9,315.5,158.5,4563.5,BBL,mcf,1
W0018,2026-03-05,ACTIVE,175.109,963.404,412.613,335.676333,93.11,99.0,1924.4,967.6,326.0,155.8,5501.7,BBL,mcf,1
W0018,2026-03-06,ACTIVE,195.0,862.929,460.085,338.8215,92.9,102.0,1671.4,803.0,307.0,159.2,4425.3,BBL,mcf,1
W0018,2026-03-07,ACTIVE,190.506,812.259,450.072,325.8825,94.47,80.0,1661.1,968.9,332.0,134.6,4263.7,BBL,mcf,1
W0018,2026-03-08,ACTIVE,186.042,959.899,440.101,346.025167,93.14,99.0,1768.2,827.8,399.8,145.7,5159.6,BBL,mcf,1
W0018,2026-03-09,ACTIVE,176.019,916.63,416.937,328.790667,95.38,67.0,1882.6,997.3,398.9,146.2,5207.6,BBL,mcf,1
W0018,2026-03-10,ACTIVE,187.178,1014.828,443.954,356.316,100.0,0.0,1694.9,947.4,366.9,159.3,5421.7,BBL,mcf,1
W0018,2026-03-11,ACTIVE,197.342,851.29,468.676,339.223667,93.93,87.0,1908.9,911.8,260.9,133.3,4313.8,BBL,mcf,1
W0018,2026-03-12,ACTIVE,190.76,971.214,453.64,352.629,91.95,116.0,1931.9,884.2,309.1,144.4,5091.3,BBL,mcf,1
W0018,2026-03-13,ACTIVE,169.846,876.955,404.437,316.005167,90.39,138.0,1791.1,947.0,296.1,150.2,5163.2,BBL,mcf,1
W0018,2026-03-14,ACTIVE,174.28,958.471,415.542,334.025167,89.06,158.0,1885.4,754.6,341.6,142.9,5499.6,BBL,mcf,1
W0018,2026-03-15,ACTIVE,178.99,816.815,427.333,315.125833,100.0,0.0,1645.6,803.4,421.8,153.2,4563.5,BBL,mcf,1
W0018,2026-03-16,ACTIVE,169.022,905.648,404.068,319.963333,95.29,68.0,1597.5,839.3,348.9,162.7,5358.2,BBL,mcf,1
W0018,2026-03-17,ACTIVE,180.537,905.767,432.164,331.498167,93.55,93.0,1931.5,972.2,381.6,151.1,5017.1,BBL,mcf,1
W0018,2026-03-18,ACTIVE,164.937,981.562,395.342,328.530667,96.17,55.0,1763.0,935.9,359.0,139.3,5951.1,BBL,mcf,1
W0018,2026-03-19,ACTIVE,178.756,789.855,429.032,310.3985,96.26,54.0,1959.6,756.4,355.1,156.7,4418.6,BBL,mcf,1
W0018,2026-03-20,ACTIVE,191.013,862.914,459.056,334.832,92.69,105.0,1729.6,995.3,281.6,137.8,4517.6,BBL,mcf,1
W0018,2026-03-21,ACTIVE,176.917,847.497,425.739,318.1665,95.87,59.0,1969.7,803.7,344.1,149.9,4790.4,BBL,mcf,1
W0018,2026-03-22,ACTIVE,178.106,808.364,429.168,312.833333,94.09,85.0,1723.8,950.7,366.8,134.5,4538.7,BBL,mcf,1
W0018,2026-03-23,ACTIVE,177.368,876.135,427.955,323.3905,100.0,0.0,1835.1,813.8,318.9,146.2,4939.6,BBL,mcf,1
W0018,2026-03-24,ACTIVE,185.361,937.875,447.834,341.6735,96.6,49.0,1774.8,889.1,344.8,132.2,5059.7,BBL,mcf,1
W0018,2026-03-25,ACTIVE,180.582,869.623,436.865,325.519167,91.04,129.0,2090.1,924.9,350.5,146.3,4815.7,BBL,mcf,1
W0018,2026-03-26,ACTIVE,189.014,831.738,457.87,327.637,95.06,71.0,1685.7,957.7,316.9,161.0,4400.4,BBL,mcf,1
W0018,2026-03-27,ACTIVE,179.835,953.604,436.212,338.769,97.2,40.0,1927.1,825.2,386.2,131.4,5302.7,BBL,mcf,1
W0018,2026-03-28,ACTIVE,181.213,869.192,440.138,326.078333,91.79,118.0,1692.8,848.7,342.1,144.8,4796.5,BBL,mcf,1
W0018,2026-03-29,ACTIVE,181.446,850.424,441.287,323.183333,94.57,78.0,1765.3,914.6,384.0,158.5,4686.9,BBL,mcf,1
W0018,2026-03-30,ACTIVE,182.983,929.227,445.616,337.854167,96.94,44.0,1762.2,972.0,313.4,129.5,5078.2,BBL,mcf,1
W0018,2026-03-31,ACTIVE,168.982,989.745,412.068,333.9395,95.11,70.0,1832.9,878.1,372.5,150.7,5857.1,BBL,mcf,1
W0018,2026-04-01,ACTIVE,179.339,939.083,437.904,335.852833,94.6,78.0,1844.6,886.0,345.7,141.8,5236.4,BBL,mcf,1
W0018,2026-04-02,ACTIVE,177.583,865.488,434.194,321.831,99.39,9.0,1597.9,971.1,280.2,155.4,4873.7,BBL,mcf,1
W0018,2026-04-03,ACTIVE,170.714,934.373,417.955,326.442833,95.64,63.0,1628.1,1008.7,381.1,155.0,5473.3,BBL,mcf,1
W0018,2026-04-04,ACTIVE,172.684,948.9,423.341,330.834,92.15,113.0,1532.7,775.0,313.1,142.5,5495.0,BBL,mcf,1
W0018,2026-04-05,ACTIVE,174.738,872.579,428.948,320.167833,94.05,86.0,1546.0,915.4,339.4,143.0,4993.6,BBL,mcf,1
W0018,2026-04-06,ACTIVE,194.291,881.083,477.583,341.138167,96.18,55.0,1895.5,780.8,349.1,157.9,4534.9,BBL,mcf,1
W0018,2026-04-07,ACTIVE,178.11,813.761,438.392,313.736833,94.55,78.0,1822.7,731.4,295.9,169.7,4568.9,BBL,mcf,1
W0018,2026-04-08,ACTIVE,184.13,987.542,453.815,348.720333,98.6,20.0,1847.3,875.3,365.2,164.5,5363.3,BBL,mcf,1
W0018,2026-04-09,ACTIVE,187.619,904.261,463.032,338.329167,95.48,65.0,1859.8,857.4,369.9,143.0,4819.7,BBL,mcf,1
W0018,2026-04-10,ACTIVE,174.809,828.767,431.994,312.936833,94.68,77.0,1718.0,1035.4,,153.8,4741.0,BBL,mcf,1
W0018,2026-04-11,ACTIVE,168.302,895.126,416.469,317.489667,96.87,45.0,1577.9,788.2,311.8,137.0,5318.6,BBL,mcf,1
W0018,2026-04-12,ACTIVE,179.177,906.523,443.973,330.264167,92.81,104.0,1814.9,866.1,346.0,143.7,5059.4,BBL,mcf,1
W0018,2026-04-13,ACTIVE,183.327,992.5,454.865,348.743667,98.32,24.0,1967.2,787.8,323.0,155.7,5413.8,BBL,mcf,1
W0018,2026-04-14,ACTIVE,194.059,930.283,482.136,349.106167,92.92,102.0,1747.8,926.7,343.4,142.0,4793.8,BBL,mcf,1
W0018,2026-04-15,ACTIVE,174.697,888.067,434.613,322.708167,92.75,104.0,1918.1,864.8,347.1,160.4,5083.5,BBL,mcf,1
W0018,2026-04-16,ACTIVE,176.3,949.111,439.19,334.485167,92.91,102.0,1852.0,967.1,316.8,148.2,5383.5,BBL,mcf,1
W0018,2026-04-17,ACTIVE,175.793,900.381,438.514,325.8565,97.42,37.0,1690.7,895.2,413.7,160.5,5121.8,BBL,mcf,1
W0018,2026-04-18,ACTIVE,185.757,874.595,463.992,331.522833,100.0,0.0,1923.6,903.0,358.8,145.4,4708.3,BBL,mcf,1
W0018,2026-04-19,ACTIVE,181.333,922.532,453.55,335.088333,98.11,27.0,1778.3,782.1,359.7,157.1,5087.5,BBL,mcf,1
W0018,2026-04-20,ACTIVE,166.601,879.335,417.261,313.156833,100.0,0.0,1655.6,877.3,409.5,151.6,5278.1,BBL,mcf,1
W0018,2026-04-21,ACTIVE,171.252,883.731,429.489,318.5405,98.48,22.0,1775.6,947.8,359.4,153.2,5160.4,BBL,mcf,1
W0018,2026-04-22,ACTIVE,183.687,865.142,461.294,327.877333,93.17,98.0,1856.9,889.4,332.1,155.3,4709.9,BBL,mcf,1
W0018,2026-04-23,ACTIVE,190.044,873.03,477.902,335.549,96.03,57.0,1658.2,882.2,358.9,149.8,4593.8,BBL,mcf,1
W0018,2026-04-24,ACTIVE,172.526,926.592,434.432,326.958,96.17,55.0,2110.7,916.6,240.1,138.9,5370.7,BBL,mcf,1
W0018,2026-04-25,ACTIVE,181.826,841.328,458.467,322.047333,94.26,83.0,1651.3,861.9,357.8,153.9,4627.1,BBL,mcf,1
W0018,2026-04-26,ACTIVE,165.27,929.838,417.285,320.243,92.43,109.0,1852.6,927.0,312.6,139.5,5626.2,BBL,mcf,1
W0018,2026-04-27,ACTIVE,179.92,844.961,454.887,320.746833,95.43,66.0,1882.5,938.3,313.4,149.5,4696.3,BBL,mcf,1
W0018,2026-04-28,ACTIVE,165.873,932.149,419.939,321.231167,100.0,0.0,1698.6,897.5,386.7,150.2,5619.6,BBL,mcf,1
W0018,2026-04-29,ACTIVE,181.487,881.032,460.09,328.325667,92.83,103.0,1814.3,990.2,362.6,166.2,4854.5,BBL,mcf,1
W0018,2026-04-30,ACTIVE,156.771,900.351,397.969,306.8295,94.06,86.0,1694.9,1006.8,339.8,146.5,5743.1,BBL,mcf,1
W0018,2026-05-01,ACTIVE,178.873,744.262,454.69,302.916667,100.0,0.0,2028.5,973.2,366.5,147.8,4160.8,BBL,mcf,1
W0018,2026-05-02,ACTIVE,163.808,948.702,416.959,321.925,98.75,18.0,1854.0,926.7,362.0,144.7,5791.6,BBL,mcf,1
W0018,2026-05-03,ACTIVE,201.204,857.257,512.84,344.080167,94.72,76.0,1934.5,897.7,349.2,164.1,4260.6,BBL,mcf,1
W0018,2026-05-04,ACTIVE,181.911,918.596,464.294,335.010333,91.75,119.0,1848.1,819.6,331.8,151.8,5049.7,BBL,mcf,1
W0018,2026-05-05,ACTIVE,174.26,913.187,445.369,326.457833,98.31,24.0,1901.5,792.5,444.5,149.8,5240.4,BBL,mcf,1
W0018,2026-05-06,ACTIVE,187.184,718.878,479.048,306.997,95.2,69.0,1624.7,831.1,352.0,146.7,3840.5,BBL,mcf,1
W0018,2026-05-07,ACTIVE,188.076,979.594,481.984,351.341667,93.1,99.0,1741.5,817.5,396.2,151.6,5208.5,BBL,mcf,1
W0018,2026-05-08,ACTIVE,174.516,889.937,447.841,322.838833,95.07,71.0,1697.2,904.1,339.3,153.5,5099.5,BBL,mcf,1
W0018,2026-05-09,ACTIVE,156.984,881.472,403.399,303.896,93.93,87.0,1818.2,972.4,327.8,162.0,5615.0,BBL,mcf,1
W0018,2026-05-10,ACTIVE,155.711,963.306,400.672,316.262,99.72,4.0,1693.6,829.7,290.2,159.2,6186.5,BBL,mcf,1
W0018,2026-05-11,ACTIVE,170.275,844.043,438.743,310.948833,92.63,106.0,2017.4,822.2,351.0,152.2,4957.0,BBL,mcf,1
W0018,2026-05-12,ACTIVE,169.414,831.327,437.121,307.9685,94.89,74.0,1867.8,872.2,415.0,142.2,4907.1,BBL,mcf,1
W0018,2026-05-13,ACTIVE,181.26,760.465,468.323,308.004167,93.67,91.0,1702.0,811.7,361.3,148.9,4195.4,BBL,mcf,1
W0018,2026-05-14,ACTIVE,149.572,987.323,386.976,314.125833,96.53,50.0,1800.1,1004.8,389.6,147.0,6601.0,BBL,mcf,1
W0018,2026-05-15,ACTIVE,152.831,899.748,395.946,302.789,93.11,99.0,1948.7,837.9,331.9,136.6,5887.2,BBL,mcf,1
W0018,2026-05-16,ACTIVE,159.86,858.194,414.723,302.892333,95.39,66.0,1742.9,1064.2,374.1,150.1,5368.4,BBL,mcf,1
W0018,2026-05-17,ACTIVE,144.219,913.987,374.657,296.550167,100.0,0.0,1777.4,835.2,356.5,135.7,6337.5,BBL,mcf,1
W0018,2026-05-18,ACTIVE,177.445,953.948,461.601,336.436333,93.99,87.0,1723.4,893.6,330.0,134.9,5376.0,BBL,mcf,1
W0018,2026-05-19,ACTIVE,168.52,827.096,438.985,306.369333,100.0,0.0,1938.6,1011.8,382.1,152.1,4908.0,BBL,mcf,1
W0018,2026-05-20,ACTIVE,163.315,941.786,426.007,320.279333,97.04,43.0,1650.2,826.9,299.5,129.5,5766.7,BBL,mcf,1
W0018,2026-05-21,ACTIVE,176.222,786.429,460.305,307.2935,93.73,90.0,,885.0,321.5,165.2,4462.7,BBL,mcf,1
W0018,2026-05-22,ACTIVE,156.298,770.963,408.821,284.791833,97.37,38.0,1724.9,846.8,306.8,153.4,4932.6,BBL,mcf,1
W0018,2026-05-23,ACTIVE,174.237,866.714,456.367,318.689333,94.25,83.0,1709.9,887.0,388.7,165.7,4974.4,BBL,mcf,1
W0018,2026-05-24,ACTIVE,183.214,889.206,480.538,331.415,98.95,15.0,1658.2,842.9,371.0,148.8,4853.4,BBL,mcf,1
W0018,2026-05-25,ACTIVE,175.087,916.891,459.854,327.902167,98.47,22.0,1669.1,900.9,313.2,142.2,5236.8,BBL,mcf,1
W0018,2026-05-26,ACTIVE,153.863,865.337,404.664,298.085833,90.65,135.0,1847.3,1008.7,371.2,150.5,5624.1,BBL,mcf,1
W0018,2026-05-27,ACTIVE,187.088,876.213,492.725,333.1235,93.41,95.0,1815.0,1056.8,306.3,136.2,4683.4,BBL,mcf,1
W0018,2026-05-28,ACTIVE,177.483,842.418,468.072,317.886,94.4,81.0,1648.9,744.0,291.7,166.1,4746.5,BBL,mcf,1
W0018,2026-05-29,ACTIVE,170.93,737.643,451.408,293.8705,99.55,6.0,1948.2,998.3,333.1,147.3,4315.5,BBL,mcf,1
W0018,2026-05-30,ACTIVE,172.285,938.16,455.613,328.645,94.34,82.0,1709.5,955.7,398.4,149.5,5445.4,BBL,mcf,1
W0018,2026-05-31,ACTIVE,177.595,860.355,470.302,320.9875,95.25,68.0,1700.5,807.7,325.4,140.2,4844.5,BBL,mcf,1
W0018,2026-06-01,ACTIVE,173.482,925.594,460.044,327.747667,96.61,49.0,1689.5,968.4,361.9,154.9,5335.4,BBL,mcf,1
W0018,2026-06-02,ACTIVE,165.123,919.78,438.482,318.419667,99.38,9.0,1777.9,957.5,394.1,145.3,5570.3,BBL,mcf,1
W0018,2026-06-03,ACTIVE,169.459,856.198,450.615,312.158667,92.71,105.0,1853.0,981.8,344.2,153.4,5052.6,BBL,mcf,1
W0018,2026-06-04,ACTIVE,184.42,826.588,491.078,322.184667,97.08,42.0,1731.6,852.2,363.7,152.4,4482.1,BBL,mcf,1
W0018,2026-06-05,ACTIVE,175.659,854.519,468.395,318.078833,97.4,38.0,1999.9,984.8,363.5,155.0,4864.6,BBL,mcf,1
W0018,2026-06-06,ACTIVE,166.806,839.799,445.404,306.7725,97.48,36.0,1810.5,963.4,,149.0,5034.6,BBL,mcf,1
W0018,2026-06-07,ACTIVE,149.249,969.365,399.074,310.809833,94.04,86.0,1823.4,958.2,406.4,168.1,6495.0,BBL,mcf,1
W0018,2026-06-08,ACTIVE,165.861,918.422,444.107,318.931333,96.59,49.0,2129.2,988.0,342.9,142.1,5537.3,BBL,mcf,1
W0018,2026-06-09,ACTIVE,142.719,887.102,382.672,290.569333,99.03,14.0,1889.5,711.7,299.7,154.8,6215.7,BBL,mcf,1
W0018,2026-06-10,ACTIVE,187.41,843.085,503.197,327.924167,99.27,10.0,1675.9,916.6,339.0,161.9,4498.6,BBL,mcf,1
W0018,2026-06-11,ACTIVE,163.653,944.931,440.02,321.1415,95.08,71.0,1671.6,817.1,325.1,153.7,5774.0,BBL,mcf,1
W0018,2026-06-12,ACTIVE,162.804,796.414,438.343,295.539667,98.67,19.0,1414.7,865.6,296.6,141.3,4891.9,BBL,mcf,1
W0018,2026-06-13,ACTIVE,171.315,832.098,461.899,309.998,95.11,70.0,1942.7,898.9,422.2,157.1,4857.1,BBL,mcf,1
W0018,2026-06-14,ACTIVE,158.917,957.712,429.069,318.535667,96.83,46.0,2024.6,878.7,360.9,154.3,6026.5,BBL,mcf,1
W0018,2026-06-15,ACTIVE,166.86,917.838,451.139,319.833,100.0,0.0,1524.8,965.2,314.2,124.1,5500.7,BBL,mcf,1
W0018,2026-06-16,ACTIVE,173.642,872.698,470.13,319.091667,98.04,28.0,1844.5,970.0,325.9,152.6,5025.8,BBL,mcf,1
W0018,2026-06-17,ACTIVE,175.325,921.063,475.347,328.8355,96.13,56.0,1774.3,895.6,302.3,157.7,5253.5,BBL,mcf,1
W0018,2026-06-18,ACTIVE,153.433,863.677,416.571,297.379167,96.25,54.0,1613.9,780.5,315.9,146.6,5629.0,BBL,mcf,1
W0018,2026-06-19,ACTIVE,182.915,833.452,497.31,321.823667,97.64,34.0,1952.0,985.9,349.7,142.9,4556.5,BBL,mcf,1
W0018,2026-06-20,ACTIVE,172.876,798.982,470.669,306.039667,100.0,0.0,1904.1,916.7,370.5,151.8,4621.7,BBL,mcf,1
W0018,2026-06-21,ACTIVE,164.004,867.821,447.14,308.640833,95.27,68.0,2032.4,844.6,370.4,142.2,5291.5,BBL,mcf,1
W0018,2026-06-22,ACTIVE,159.595,733.097,435.727,281.777833,97.23,40.0,1736.1,986.7,366.5,151.5,4593.5,BBL,mcf,1
W0018,2026-06-23,ACTIVE,153.26,871.425,419.016,298.4975,94.01,86.0,1628.1,934.4,299.7,129.1,5685.9,BBL,mcf,1
W0018,2026-06-24,ACTIVE,180.31,803.617,493.659,314.246167,90.77,133.0,1684.5,842.3,395.8,133.4,4456.9,BBL,mcf,1
W0018,2026-06-25,ACTIVE,153.722,893.106,421.455,302.573,94.65,77.0,,860.7,430.8,137.1,5809.9,BBL,mcf,1
W0018,2026-06-26,ACTIVE,169.837,922.905,466.29,323.6545,94.88,74.0,1709.5,961.4,390.2,142.0,5434.1,BBL,mcf,1
W0018,2026-06-27,ACTIVE,181.511,837.347,499.039,321.068833,97.53,36.0,1978.6,961.5,350.0,143.3,4613.2,BBL,mcf,1
W0018,2026-06-28,ACTIVE,193.828,787.617,533.65,325.0975,96.95,44.0,1861.2,944.6,435.1,150.5,4063.5,BBL,mcf,1
W0018,2026-06-29,ACTIVE,165.643,923.477,456.691,319.555833,95.59,63.0,1905.1,915.6,386.8,157.3,5575.1,BBL,mcf,1
W0018,2026-06-30,ACTIVE,162.429,724.844,448.458,283.236333,90.98,130.0,1579.2,892.7,255.9,148.4,4462.5,BBL,mcf,1
W0018,2026-07-01,ACTIVE,167.652,881.426,463.528,314.556333,97.51,36.0,1908.2,933.1,337.1,148.9,5257.5,BBL,mcf,1
W0018,2026-07-02,ACTIVE,157.687,844.161,436.591,298.3805,91.25,126.0,1927.9,823.5,356.2,153.2,5353.4,BBL,mcf,1
W0018,2026-07-03,ACTIVE,177.625,732.507,492.485,299.7095,95.02,72.0,1866.0,1040.1,348.4,144.1,4123.9,BBL,mcf,1
W0018,2026-07-04,ACTIVE,186.081,876.121,516.656,332.101167,100.0,0.0,1654.9,941.7,306.7,136.9,4708.3,BBL,mcf,1
W0018,2026-07-05,ACTIVE,171.554,866.653,476.993,315.996167,94.55,78.0,1971.8,870.5,339.2,149.6,5051.8,BBL,mcf,1
W0018,2026-07-06,ACTIVE,163.216,902.193,454.448,313.5815,92.87,103.0,1709.5,804.7,425.3,146.8,5527.6,BBL,mcf,1
W0018,2026-07-07,ACTIVE,157.862,810.825,440.163,292.9995,98.55,21.0,1879.7,854.0,334.0,135.4,5136.3,BBL,mcf,1
W0018,2026-07-08,ACTIVE,166.733,900.999,465.554,316.8995,94.25,83.0,1876.3,853.4,306.2,156.8,5403.8,BBL,mcf,1
W0018,2026-07-09,ACTIVE,188.494,857.529,527.057,331.4155,94.76,75.0,1758.1,1052.7,362.3,142.3,4549.4,BBL,mcf,1
W0018,2026-07-10,ACTIVE,164.469,837.856,460.529,304.111667,97.41,37.0,1981.4,1002.1,357.9,149.6,5094.3,BBL,mcf,1
W0018,2026-07-11,ACTIVE,168.868,789.632,473.518,300.473333,98.94,15.0,1775.6,939.3,418.5,155.5,4676.0,BBL,mcf,1
W0018,2026-07-12,ACTIVE,167.095,794.225,469.21,299.465833,95.77,61.0,1663.7,942.7,264.6,159.7,4753.1,BBL,mcf,1
W0018,2026-07-13,ACTIVE,171.909,829.054,483.409,310.084667,94.4,81.0,1798.0,758.1,383.0,148.4,,BBL,mcf,1
